t,(s),U1(V)
"1,106000","0,483891",
"1,107000","0,478631",
"1,108000","0,483891",
"1,109000","0,478631",
"1,110000","0,478631",
"1,111000","0,483891",
"1,112000","0,478631",
"1,113000","0,483891",
"1,114000","0,483891",
"1,115000","0,478631",
"1,116000","0,483891",
"1,117000","0,483891",
"1,118000","0,478631",
"1,119000","0,483891",
"1,120000","0,483891",
"1,121000","0,483891",
"1,122000","0,483891",
"1,123000","0,483891",
"1,124000","0,483891",
"1,125000","0,483891",
"1,126000","0,483891",
"1,127000","0,483891",
"1,128000","0,483891",
"1,129000","0,489151",
"1,130000","0,489151",
"1,131000","0,489151",
"1,132000","0,489151",
"1,133000","0,489151",
"1,134000","0,483891",
"1,135000","0,489151",
"1,136000","0,489151",
"1,137000","0,489151",
"1,138000","0,483891",
"1,139000","0,483891",
"1,140000","0,489151",
"1,141000","0,489151",
"1,142000","0,489151",
"1,143000","0,489151",
"1,144000","0,489151",
"1,145000","0,489151",
"1,146000","0,489151",
"1,147000","0,489151",
"1,148000","0,489151",
"1,149000","0,483891",
"1,150000","0,489151",
"1,151000","0,483891",
"1,152000","0,489151",
"1,153000","0,489151",
"1,154000","0,489151",
"1,155000","0,489151",
"1,156000","0,489151",
"1,157000","0,489151",
"1,158000","0,489151",
"1,159000","0,489151",
"1,160000","0,489151",
"1,161000","0,489151",
"1,162000","0,489151",
"1,163000","0,489151",
"1,164000","0,489151",
"1,165000","0,489151",
"1,166000","0,489151",
"1,167000","0,489151",
"1,168000","0,489151",
"1,169000","0,489151",
"1,170000","0,489151",
"1,171000","0,489151",
"1,172000","0,494410",
"1,173000","0,489151",
"1,174000","0,489151",
"1,175000","0,489151",
"1,176000","0,489151",
"1,177000","0,494410",
"1,178000","0,489151",
"1,179000","0,489151",
"1,180000","0,489151",
"1,181000","0,489151",
"1,182000","0,483891",
"1,183000","0,489151",
"1,184000","0,489151",
"1,185000","0,489151",
"1,186000","0,483891",
"1,187000","0,489151",
"1,188000","0,489151",
"1,189000","0,483891",
"1,190000","0,489151",
"1,191000","0,483891",
"1,192000","0,489151",
"1,193000","0,489151",
"1,194000","0,489151",
"1,195000","0,489151",
"1,196000","0,483891",
"1,197000","0,489151",
"1,198000","0,489151",
"1,199000","0,483891",
"1,200000","0,489151",
"1,201000","0,483891",
"1,202000","0,483891",
"1,203000","0,483891",
"1,204000","0,483891",
"1,205000","0,489151",
"1,206000","0,483891",
"1,207000","0,483891",
"1,208000","0,483891",
"1,209000","0,483891",
"1,210000","0,483891",
"1,211000","0,483891",
"1,212000","0,483891",
"1,213000","0,483891",
"1,214000","0,483891",
"1,215000","0,478631",
"1,216000","0,478631",
"1,217000","0,478631",
"1,218000","0,483891",
"1,219000","0,478631",
"1,220000","0,478631",
"1,221000","0,478631",
"1,222000","0,478631",
"1,223000","0,483891",
"1,224000","0,478631",
"1,225000","0,478631",
"1,226000","0,478631",
"1,227000","0,478631",
"1,228000","0,478631",
"1,229000","0,478631",
"1,230000","0,478631",
"1,231000","0,473372",
"1,232000","0,473372",
"1,233000","0,478631",
"1,234000","0,478631",
"1,235000","0,468112",
"1,236000","0,478631",
"1,237000","0,473372",
"1,238000","0,473372",
"1,239000","0,473372",
"1,240000","0,473372",
"1,241000","0,473372",
"1,242000","0,473372",
"1,243000","0,468112",
"1,244000","0,468112",
"1,245000","0,473372",
"1,246000","0,468112",
"1,247000","0,473372",
"1,248000","0,468112",
"1,249000","0,468112",
"1,250000","0,468112",
"1,251000","0,473372",
"1,252000","0,468112",
"1,253000","0,468112",
"1,254000","0,468112",
"1,255000","0,468112",
"1,256000","0,462852",
"1,257000","0,468112",
"1,258000","0,468112",
"1,259000","0,468112",
"1,260000","0,462852",
"1,261000","0,462852",
"1,262000","0,462852",
"1,263000","0,462852",
"1,264000","0,457593",
"1,265000","0,462852",
"1,266000","0,457593",
"1,267000","0,457593",
"1,268000","0,462852",
"1,269000","0,457593",
"1,270000","0,457593",
"1,271000","0,457593",
"1,272000","0,457593",
"1,273000","0,457593",
"1,274000","0,452333",
"1,275000","0,452333",
"1,276000","0,452333",
"1,277000","0,452333",
"1,278000","0,452333",
"1,279000","0,452333",
"1,280000","0,447073",
"1,281000","0,452333",
"1,282000","0,452333",
"1,283000","0,452333",
"1,284000","0,452333",
"1,285000","0,447073",
"1,286000","0,447073",
"1,287000","0,441813",
"1,288000","0,452333",
"1,289000","0,447073",
"1,290000","0,447073",
"1,291000","0,447073",
"1,292000","0,441813",
"1,293000","0,441813",
"1,294000","0,441813",
"1,295000","0,441813",
"1,296000","0,441813",
"1,297000","0,441813",
"1,298000","0,441813",
"1,299000","0,436554",
"1,300000","0,436554",
"1,301000","0,436554",
"1,302000","0,436554",
"1,303000","0,436554",
"1,304000","0,436554",
"1,305000","0,431294",
"1,306000","0,431294",
"1,307000","0,431294",
"1,308000","0,431294",
"1,309000","0,426034",
"1,310000","0,431294",
"1,311000","0,431294",
"1,312000","0,426034",
"1,313000","0,426034",
"1,314000","0,426034",
"1,315000","0,426034",
"1,316000","0,426034",
"1,317000","0,426034",
"1,318000","0,426034",
"1,319000","0,426034",
"1,320000","0,420775",
"1,321000","0,420775",
"1,322000","0,420775",
"1,323000","0,420775",
"1,324000","0,415515",
"1,325000","0,420775",
"1,326000","0,415515",
"1,327000","0,415515",
"1,328000","0,415515",
"1,329000","0,415515",
"1,330000","0,415515",
"1,331000","0,410255",
"1,332000","0,410255",
"1,333000","0,410255",
"1,334000","0,404996",
"1,335000","0,410255",
"1,336000","0,410255",
"1,337000","0,410255",
"1,338000","0,404996",
"1,339000","0,404996",
"1,340000","0,404996",
"1,341000","0,404996",
"1,342000","0,404996",
"1,343000","0,404996",
"1,344000","0,399736",
"1,345000","0,399736",
"1,346000","0,399736",
"1,347000","0,399736",
"1,348000","0,394476",
"1,349000","0,399736",
"1,350000","0,394476",
"1,351000","0,394476",
"1,352000","0,394476",
"1,353000","0,389217",
"1,354000","0,389217",
"1,355000","0,389217",
"1,356000","0,389217",
"1,357000","0,383957",
"1,358000","0,383957",
"1,359000","0,383957",
"1,360000","0,383957",
"1,361000","0,383957",
"1,362000","0,383957",
"1,363000","0,383957",
"1,364000","0,378697",
"1,365000","0,378697",
"1,366000","0,378697",
"1,367000","0,378697",
"1,368000","0,373438",
"1,369000","0,378697",
"1,370000","0,373438",
"1,371000","0,373438",
"1,372000","0,373438",
"1,373000","0,373438",
"1,374000","0,368178",
"1,375000","0,368178",
"1,376000","0,368178",
"1,377000","0,368178",
"1,378000","0,362918",
"1,379000","0,362918",
"1,380000","0,362918",
"1,381000","0,362918",
"1,382000","0,362918",
"1,383000","0,357659",
"1,384000","0,362918",
"1,385000","0,357659",
"1,386000","0,357659",
"1,387000","0,352399",
"1,388000","0,352399",
"1,389000","0,357659",
"1,390000","0,352399",
"1,391000","0,352399",
"1,392000","0,352399",
"1,393000","0,347139",
"1,394000","0,347139",
"1,395000","0,347139",
"1,396000","0,341879",
"1,397000","0,341879",
"1,398000","0,341879",
"1,399000","0,341879",
"1,400000","0,336620",
"1,401000","0,336620",
"1,402000","0,341879",
"1,403000","0,336620",
"1,404000","0,336620",
"1,405000","0,336620",
"1,406000","0,331360",
"1,407000","0,331360",
"1,408000","0,331360",
"1,409000","0,331360",
"1,410000","0,326100",
"1,411000","0,326100",
"1,412000","0,326100",
"1,413000","0,326100",
"1,414000","0,326100",
"1,415000","0,326100",
"1,416000","0,320841",
"1,417000","0,315581",
"1,418000","0,315581",
"1,419000","0,315581",
"1,420000","0,310321",
"1,421000","0,315581",
"1,422000","0,310321",
"1,423000","0,310321",
"1,424000","0,310321",
"1,425000","0,305062",
"1,426000","0,305062",
"1,427000","0,305062",
"1,428000","0,305062",
"1,429000","0,305062",
"1,430000","0,305062",
"1,431000","0,305062",
"1,432000","0,299802",
"1,433000","0,299802",
"1,434000","0,299802",
"1,435000","0,294542",
"1,436000","0,294542",
"1,437000","0,294542",
"1,438000","0,294542",
"1,439000","0,289283",
"1,440000","0,289283",
"1,441000","0,284023",
"1,442000","0,284023",
"1,443000","0,284023",
"1,444000","0,284023",
"1,445000","0,284023",
"1,446000","0,278763",
"1,447000","0,278763",
"1,448000","0,278763",
"1,449000","0,278763",
"1,450000","0,273504",
"1,451000","0,273504",
"1,452000","0,273504",
"1,453000","0,273504",
"1,454000","0,273504",
"1,455000","0,268244",
"1,456000","0,262984",
"1,457000","0,262984",
"1,458000","0,262984",
"1,459000","0,262984",
"1,460000","0,262984",
"1,461000","0,262984",
"1,462000","0,257725",
"1,463000","0,257725",
"1,464000","0,257725",
"1,465000","0,257725",
"1,466000","0,252465",
"1,467000","0,252465",
"1,468000","0,252465",
"1,469000","0,247205",
"1,470000","0,247205",
"1,471000","0,241945",
"1,472000","0,241945",
"1,473000","0,241945",
"1,474000","0,241945",
"1,475000","0,241945",
"1,476000","0,236686",
"1,477000","0,236686",
"1,478000","0,236686",
"1,479000","0,236686",
"1,480000","0,231426",
"1,481000","0,231426",
"1,482000","0,231426",
"1,483000","0,226166",
"1,484000","0,226166",
"1,485000","0,226166",
"1,486000","0,220907",
"1,487000","0,226166",
"1,488000","0,220907",
"1,489000","0,220907",
"1,490000","0,220907",
"1,491000","0,215647",
"1,492000","0,215647",
"1,493000","0,210387",
"1,494000","0,210387",
"1,495000","0,210387",
"1,496000","0,210387",
"1,497000","0,210387",
"1,498000","0,205128",
"1,499000","0,205128",
"1,500000","0,205128",
"1,501000","0,205128",
"1,502000","0,199868",
"1,503000","0,194608",
"1,504000","0,194608",
"1,505000","0,194608",
"1,506000","0,194608",
"1,507000","0,194608",
"1,508000","0,189349",
"1,509000","0,189349",
"1,510000","0,189349",
"1,511000","0,184089",
"1,512000","0,184089",
"1,513000","0,178829",
"1,514000","0,178829",
"1,515000","0,178829",
"1,516000","0,178829",
"1,517000","0,178829",
"1,518000","0,173570",
"1,519000","0,173570",
"1,520000","0,173570",
"1,521000","0,173570",
"1,522000","0,173570",
"1,523000","0,168310",
"1,524000","0,168310",
"1,525000","0,163050",
"1,526000","0,163050",
"1,527000","0,157791",
"1,528000","0,157791",
"1,529000","0,157791",
"1,530000","0,157791",
"1,531000","0,152531",
"1,532000","0,152531",
"1,533000","0,152531",
"1,534000","0,152531",
"1,535000","0,147271",
"1,536000","0,147271",
"1,537000","0,147271",
"1,538000","0,147271",
"1,539000","0,142011",
"1,540000","0,142011",
"1,541000","0,136752",
"1,542000","0,136752",
"1,543000","0,136752",
"1,544000","0,131492",
"1,545000","0,131492",
"1,546000","0,131492",
"1,547000","0,131492",
"1,548000","0,126232",
"1,549000","0,126232",
"1,550000","0,120973",
"1,551000","0,120973",
"1,552000","0,120973",
"1,553000","0,120973",
"1,554000","0,115713",
"1,555000","0,110453",
"1,556000","0,115713",
"1,557000","0,115713",
"1,558000","0,110453",
"1,559000","0,110453",
"1,560000","0,110453",
"1,561000","0,105194",
"1,562000","0,105194",
"1,563000","0,105194",
"1,564000","0,099934",
"1,565000","0,099934",
"1,566000","0,099934",
"1,567000","0,094674",
"1,568000","0,094674",
"1,569000","0,094674",
"1,570000","0,094674",
"1,571000","0,089415",
"1,572000","0,089415",
"1,573000","0,084155",
"1,574000","0,084155",
"1,575000","0,084155",
"1,576000","0,084155",
"1,577000","0,084155",
"1,578000","0,078895",
"1,579000","0,078895",
"1,580000","0,073636",
"1,581000","0,078895",
"1,582000","0,073636",
"1,583000","0,068376",
"1,584000","0,068376",
"1,585000","0,073636",
"1,586000","0,068376",
"1,587000","0,068376",
"1,588000","0,057857",
"1,589000","0,057857",
"1,590000","0,063116",
"1,591000","0,057857",
"1,592000","0,057857",
"1,593000","0,057857",
"1,594000","0,052597",
"1,595000","0,052597",
"1,596000","0,052597",
"1,597000","0,047337",
"1,598000","0,047337",
"1,599000","0,047337",
"1,600000","0,042077",
"1,601000","0,042077",
"1,602000","0,042077",
"1,603000","0,036818",
"1,604000","0,031558",
"1,605000","0,036818",
"1,606000","0,031558",
"1,607000","0,031558",
"1,608000","0,026298",
"1,609000","0,031558",
"1,610000","0,026298",
"1,611000","0,026298",
"1,612000","0,021039",
"1,613000","0,021039",
"1,614000","0,021039",
"1,615000","0,015779",
"1,616000","0,015779",
"1,617000","0,015779",
"1,618000","0,015779",
"1,619000","0,010519",
"1,620000","0,010519",
"1,621000","0,010519",
"1,622000","0,005260",
"1,623000","0,005260",
"1,624000","0,005260",
"1,625000","0,000000",
"1,626000","0,000000",
"1,627000","0,000000",
"1,628000","-0,005260",
"1,629000","-0,005260",
"1,630000","-0,005260",
"1,631000","-0,010519",
"1,632000","-0,010519",
"1,633000","-0,010519",
"1,634000","-0,015779",
"1,635000","-0,015779",
"1,636000","-0,015779",
"1,637000","-0,015779",
"1,638000","-0,015779",
"1,639000","-0,021039",
"1,640000","-0,021039",
"1,641000","-0,026298",
"1,642000","-0,026298",
"1,643000","-0,031558",
"1,644000","-0,031558",
"1,645000","-0,031558",
"1,646000","-0,031558",
"1,647000","-0,036818",
"1,648000","-0,036818",
"1,649000","-0,036818",
"1,650000","-0,042077",
"1,651000","-0,042077",
"1,652000","-0,042077",
"1,653000","-0,047337",
"1,654000","-0,047337",
"1,655000","-0,047337",
"1,656000","-0,047337",
"1,657000","-0,052597",
"1,658000","-0,052597",
"1,659000","-0,052597",
"1,660000","-0,052597",
"1,661000","-0,057857",
"1,662000","-0,057857",
"1,663000","-0,063116",
"1,664000","-0,063116",
"1,665000","-0,063116",
"1,666000","-0,063116",
"1,667000","-0,068376",
"1,668000","-0,068376",
"1,669000","-0,073636",
"1,670000","-0,068376",
"1,671000","-0,073636",
"1,672000","-0,078895",
"1,673000","-0,078895",
"1,674000","-0,078895",
"1,675000","-0,078895",
"1,676000","-0,084155",
"1,677000","-0,084155",
"1,678000","-0,084155",
"1,679000","-0,089415",
"1,680000","-0,089415",
"1,681000","-0,089415",
"1,682000","-0,089415",
"1,683000","-0,094674",
"1,684000","-0,094674",
"1,685000","-0,094674",
"1,686000","-0,099934",
"1,687000","-0,099934",
"1,688000","-0,099934",
"1,689000","-0,105194",
"1,690000","-0,105194",
"1,691000","-0,105194",
"1,692000","-0,105194",
"1,693000","-0,110453",
"1,694000","-0,110453",
"1,695000","-0,115713",
"1,696000","-0,115713",
"1,697000","-0,120973",
"1,698000","-0,115713",
"1,699000","-0,120973",
"1,700000","-0,120973",
"1,701000","-0,120973",
"1,702000","-0,126232",
"1,703000","-0,126232",
"1,704000","-0,126232",
"1,705000","-0,131492",
"1,706000","-0,131492",
"1,707000","-0,131492",
"1,708000","-0,136752",
"1,709000","-0,131492",
"1,710000","-0,136752",
"1,711000","-0,136752",
"1,712000","-0,136752",
"1,713000","-0,142011",
"1,714000","-0,142011",
"1,715000","-0,142011",
"1,716000","-0,142011",
"1,717000","-0,147271",
"1,718000","-0,152531",
"1,719000","-0,152531",
"1,720000","-0,157791",
"1,721000","-0,152531",
"1,722000","-0,157791",
"1,723000","-0,157791",
"1,724000","-0,157791",
"1,725000","-0,157791",
"1,726000","-0,163050",
"1,727000","-0,163050",
"1,728000","-0,163050",
"1,729000","-0,168310",
"1,730000","-0,168310",
"1,731000","-0,168310",
"1,732000","-0,173570",
"1,733000","-0,173570",
"1,734000","-0,173570",
"1,735000","-0,173570",
"1,736000","-0,178829",
"1,737000","-0,178829",
"1,738000","-0,178829",
"1,739000","-0,184089",
"1,740000","-0,184089",
"1,741000","-0,189349",
"1,742000","-0,189349",
"1,743000","-0,189349",
"1,744000","-0,189349",
"1,745000","-0,189349",
"1,746000","-0,194608",
"1,747000","-0,194608",
"1,748000","-0,194608",
"1,749000","-0,194608",
"1,750000","-0,199868",
"1,751000","-0,199868",
"1,752000","-0,199868",
"1,753000","-0,205128",
"1,754000","-0,199868",
"1,755000","-0,205128",
"1,756000","-0,210387",
"1,757000","-0,210387",
"1,758000","-0,210387",
"1,759000","-0,210387",
"1,760000","-0,215647",
"1,761000","-0,215647",
"1,762000","-0,215647",
"1,763000","-0,220907",
"1,764000","-0,220907",
"1,765000","-0,220907",
"1,766000","-0,226166",
"1,767000","-0,220907",
"1,768000","-0,226166",
"1,769000","-0,226166",
"1,770000","-0,231426",
"1,771000","-0,231426",
"1,772000","-0,231426",
"1,773000","-0,231426",
"1,774000","-0,236686",
"1,775000","-0,231426",
"1,776000","-0,236686",
"1,777000","-0,236686",
"1,778000","-0,241945",
"1,779000","-0,241945",
"1,780000","-0,247205",
"1,781000","-0,247205",
"1,782000","-0,247205",
"1,783000","-0,247205",
"1,784000","-0,247205",
"1,785000","-0,252465",
"1,786000","-0,247205",
"1,787000","-0,257725",
"1,788000","-0,257725",
"1,789000","-0,257725",
"1,790000","-0,257725",
"1,791000","-0,262984",
"1,792000","-0,262984",
"1,793000","-0,262984",
"1,794000","-0,262984",
"1,795000","-0,262984",
"1,796000","-0,268244",
"1,797000","-0,268244",
"1,798000","-0,268244",
"1,799000","-0,268244",
"1,800000","-0,273504",
"1,801000","-0,273504",
"1,802000","-0,273504",
"1,803000","-0,278763",
"1,804000","-0,278763",
"1,805000","-0,278763",
"1,806000","-0,278763",
"1,807000","-0,278763",
"1,808000","-0,284023",
"1,809000","-0,284023",
"1,810000","-0,284023",
"1,811000","-0,284023",
"1,812000","-0,284023",
"1,813000","-0,289283",
"1,814000","-0,289283",
"1,815000","-0,289283",
"1,816000","-0,289283",
"1,817000","-0,294542",
"1,818000","-0,294542",
"1,819000","-0,299802",
"1,820000","-0,299802",
"1,821000","-0,294542",
"1,822000","-0,305062",
"1,823000","-0,299802",
"1,824000","-0,299802",
"1,825000","-0,305062",
"1,826000","-0,305062",
"1,827000","-0,305062",
"1,828000","-0,310321",
"1,829000","-0,310321",
"1,830000","-0,310321",
"1,831000","-0,310321",
"1,832000","-0,310321",
"1,833000","-0,315581",
"1,834000","-0,320841",
"1,835000","-0,320841",
"1,836000","-0,320841",
"1,837000","-0,320841",
"1,838000","-0,320841",
"1,839000","-0,320841",
"1,840000","-0,326100",
"1,841000","-0,320841",
"1,842000","-0,331360",
"1,843000","-0,331360",
"1,844000","-0,326100",
"1,845000","-0,326100",
"1,846000","-0,331360",
"1,847000","-0,331360",
"1,848000","-0,331360",
"1,849000","-0,336620",
"1,850000","-0,336620",
"1,851000","-0,336620",
"1,852000","-0,336620",
"1,853000","-0,341879",
"1,854000","-0,341879",
"1,855000","-0,341879",
"1,856000","-0,341879",
"1,857000","-0,347139",
"1,858000","-0,347139",
"1,859000","-0,347139",
"1,860000","-0,347139",
"1,861000","-0,347139",
"1,862000","-0,352399",
"1,863000","-0,352399",
"1,864000","-0,352399",
"1,865000","-0,352399",
"1,866000","-0,357659",
"1,867000","-0,357659",
"1,868000","-0,357659",
"1,869000","-0,357659",
"1,870000","-0,357659",
"1,871000","-0,357659",
"1,872000","-0,362918",
"1,873000","-0,362918",
"1,874000","-0,362918",
"1,875000","-0,368178",
"1,876000","-0,362918",
"1,877000","-0,368178",
"1,878000","-0,368178",
"1,879000","-0,368178",
"1,880000","-0,373438",
"1,881000","-0,373438",
"1,882000","-0,373438",
"1,883000","-0,373438",
"1,884000","-0,378697",
"1,885000","-0,373438",
"1,886000","-0,373438",
"1,887000","-0,378697",
"1,888000","-0,378697",
"1,889000","-0,383957",
"1,890000","-0,378697",
"1,891000","-0,378697",
"1,892000","-0,383957",
"1,893000","-0,383957",
"1,894000","-0,383957",
"1,895000","-0,383957",
"1,896000","-0,389217",
"1,897000","-0,389217",
"1,898000","-0,389217",
"1,899000","-0,389217",
"1,900000","-0,389217",
"1,901000","-0,389217",
"1,902000","-0,394476",
"1,903000","-0,394476",
"1,904000","-0,394476",
"1,905000","-0,399736",
"1,906000","-0,394476",
"1,907000","-0,399736",
"1,908000","-0,399736",
"1,909000","-0,399736",
"1,910000","-0,399736",
"1,911000","-0,399736",
"1,912000","-0,399736",
"1,913000","-0,404996",
